campus,bldgno,bldgname,tstamp,Year,Month,Day,Hour,KW,KWS,CHWTON,HTmmBTU,Combined mmBTU,Combined Tons Carbon,KW#Houses,KWlightbulbs,KWgalsgas,CHWTON#Houses,CHWTONlightbulbs,CHWTONgalsgas,HTmmBTU#Houses,HTmmBTUlightbulbs,HTmmBTUgalsgas,Total#Houses,Totallightbulbs,Totalgalsgas,GHG,DOW,tstamp2,total
All Campuses,, , ,2024,1,5,7,-4.3820024999999996e+24,9.38,2167.42,9.83,-1.4952014774355e+22,-2.733274059375e+21,-1.2520007142857142e+24,-3.130003037715e+26,-1.1961552224249999e+23,2178,544325,208,823,205817,79,-1.2520007142857142e+24,-3.1300030377150004e+26,-4.2067224e+23,-2.3794257500000003e+21,6,,-4.3820024999999996e+24
All Campuses,, , ,2024,1,5,8,-1.62257425e+25,543.31,2211.06,10.23,-5.5364537465435e+22,-1.0120806884375e+22,-4.6359264285714284e+24,-1.1589820707355e+27,-4.4291409302249993e+23,2222,555286,212,856,214028,82,-4.635926428571429e+24,-1.1589820707355001e+27,-1.55767128e+24,-8.810562500000001e+21,6,,-1.62257425e+25
All Campuses,, , ,2024,1,5,9,-4.90159075e+26,2845.76,2290.57,9.18,-1.6724923664886503e+24,-3.0573672303125004e+23,-1.4004545e+26,-3.5011376504545003e+28,-1.3379872270275e+25,2302,575253,220,769,192099,73,-1.4004545e+26,-3.5011376504545e+28,-4.70552712e+25,-2.66156625e+23,6,,-4.90159075e+26
All Campuses,, , ,2024,1,5,10,-3.89750645e+29,4796.42,2358.17,8.91,-1.32988454533159e+27,-2.4310696481875e+26,-1.1135732714285714e+29,-2.7839342921447e+31,-1.0639023356565e+28,2370,592231,226,746,186545,71,-1.1135732714285714e+29,-2.7839342921447e+31,-3.7416061919999995e+28,-2.116346175e+26,6,,-3.89750645e+29
All Campuses,, , ,2024,1,5,11,-1.1980201827499999e+33,5856.86,2440.16,8.45,-4.087814982408951e+30,-7.472650889903127e+29,-3.422914807857143e+32,-8.557290442557665e+34,-3.2702356928526743e+31,2452,612822,234,707,176797,68,-3.422914807857143e+32,-8.557290442557667e+34,-1.1500993754400001e+32,-6.50525224e+29,6,,-1.1980201827499999e+33
All Campuses,, , ,2024,1,5,12,-8.1647262727905e+32,3588.33,2544.32,8.67,-2.785920543389193e+30,-5.092748012653075e+29,-2.332778935083e+32,-5.831949670486435e+34,-2.228725330683623e+31,2557,638980,244,726,181546,69,-2.332778935083e+32,-5.831949670486435e+34,-7.838137221878881e+31,-4.4334506911257495e+29,6,,-8.1647262727905e+32
All Campuses,, , ,2024,1,5,13,-1.1614394075e+30,4324.72,2535.91,8.37,-3.9629961827858647e+27,-7.244478304281251e+26,-3.318398307142857e+29,-8.29599908625545e+31,-3.1703811506527496e+28,2548,636869,243,701,175204,67,-3.318398307142857e+29,-8.29599908625545e+31,-1.1149818312e+29,-6.30661171e+26,6,,-1.1614394075e+30
All Campuses,, , ,2024,1,5,14,-6.458414955e+28,4221.94,2543.25,8.01,-2.203702892138361e+26,-4.02843632818125e+25,-1.8452614157142857e+28,-4.61315538454713e+30,-1.76295353026635e+27,2555,638713,244,671,167736,64,-1.8452614157142857e+28,-4.61315538454713e+30,-6.2000783568e+27,-3.5069113062500004e+25,6,,-6.458414955e+28
All Campuses,, , ,2024,1,5,15,-5.8281153925e+29,3525.03,2586.6,8.09,-1.9886357311595736e+27,-3.635286976071875e+26,-1.6651758264285712e+29,-4.162941231247255e+31,-1.590900658690725e+28,2599,649599,248,677,169296,65,-1.6651758264285716e+29,-4.162941231247255e+31,-5.594990776800001e+28,-3.16465769e+26,6,,-5.8281153925e+29
All Campuses,, , ,2024,1,5,16,-4.5474172500000004e+24,1353.23,2613.89,8.2,-1.5516433390249498e+22,-2.8364515096875e+21,-1.2992620714285715e+24,-3.2481564778335e+26,-1.2413084867325e+23,2626,656452,251,686,171524,66,-1.2992620714285713e+24,-3.2481564778334996e+26,-4.36552056e+23,-2.4692462499999997e+21,6,,-4.5474172500000004e+24
All Campuses,, , ,2024,1,5,17,-6.4642675e+23,244.62,2543.7,8.36,-2.2056998635985e+21,-403208685312500040000,-1.8469335714285713e+23,-4.617335775505e+25,-1.7645510994749997e+22,2556,638825,244,700,175004,67,-1.8469335714285713e+23,-4.617335775505001e+25,-6.2056968000000005e+22,-351009500000000000000,6,,-6.4642675e+23
All Campuses,, , ,2024,1,5,18,-3.6931265000000005e+24,4.65,2476.74,8.55,-1.2601472041963e+22,-2.3035876543750005e+21,-1.0551790000000001e+24,-2.6379485551790004e+26,-1.0081127407050001e+23,2489,622009,238,716,178866,68,-1.0551790000000001e+24,-2.6379485551790004e+26,-3.54540144e+23,-2.005368e+21,6,,-3.6931265000000005e+24
All Campuses,, , ,2024,1,5,19,-2.4902145000000003e+25,0.31,2453.08,8.52,-8.496965484459e+22,-1.553271294375e+22,-7.114898571428572e+24,-1.7787253543470004e+27,-6.797538520650001e+23,2465,616067,235,713,178299,68,-7.114898571428571e+24,-1.778725354347e+27,-2.39060592e+24,-1.35218575e+22,6,,-2.4902145000000003e+25
All Campuses,, , ,2024,1,5,20,-1.0397802499999998e+26,0.26,2405.5,8.63,-3.5478778617955e+23,-6.485629309375001e+22,-2.970800714285714e+25,-7.427004756515e+27,-2.8382881484249995e+24,2417,604117,231,722,180540,69,-2.9708007142857143e+25,-7.427004756515001e+27,-9.9818904e+24,-5.646005e+22,6,,-1.0397802499999998e+26
All Campuses,, , ,2024,1,5,21,-1.6922948999999998e+29,0.28,2350.57,8.61,-5.7743505046758e+26,-1.0555689438750002e+26,-4.835128285714285e+28,-1.2087825549414e+31,-4.619457388529999e+27,2362,590323,226,721,180097,69,-4.8351282857142865e+28,-1.2087825549414002e+31,-1.624603104e+28,-9.189160250000002e+25,6,,-1.6922948999999998e+29
All Campuses,, , ,2024,1,5,22,-2.79433825e+30,0.31,1891.89,8.33,-9.534678905031499e+27,-1.7429684834375e+27,-7.983823571428572e+29,-1.9959566912395002e+32,-7.627705121025e+28,1901,475129,182,697,174251,67,-7.983823571428572e+29,-1.9959566912395e+32,-2.68256472e+29,-1.5173269999999999e+27,6,,-2.79433825e+30
All Campuses,, , ,2024,1,5,23,-4.32953e+30,0.33,1758.74,7.89,-1.4772971153259998e+28,-2.7005443375e+27,-1.2370085714285714e+30,-3.09252266558e+32,-1.1818318041e+29,1767,441690,169,661,165150,63,-1.2370085714285714e+30,-3.0925226655799997e+32,-4.1563488e+29,-2.350935e+27,6,,-4.32953e+30
All Campuses,, , ,2024,1,6,0,-6.55945e+30,0.29,1672.59,8.25,-2.23817748419e+28,-4.0914569375e+27,-1.8741285714285713e+30,-4.6853233027e+32,-1.7905330664999998e+29,1681,420055,161,691,172735,66,-1.8741285714285716e+30,-4.6853233027000005e+32,-6.297072000000001e+29,-3.5617825e+27,7,,-6.55945e+30
All Campuses,, , ,2024,1,6,1,-4.4039275e+30,0.3,1557.76,8.22,-1.5026825987705e+28,-2.746949778125e+27,-1.258265e+30,-3.1456637582650004e+32,-1.202140089675e+29,1565,391217,150,689,172125,66,-1.2582650000000002e+30,-3.145663758265e+32,-4.2277704e+29,-2.391334e+27,7,,-4.4039275e+30
All Campuses,, , ,2024,1,6,2,-6.13966e+30,0.29,1581.52,8.19,-2.094939175172e+28,-3.829612925e+27,-1.7541885714285713e+30,-4.38547318276e+32,-1.6759429902e+29,1589,397184,152,686,171361,66,-1.7541885714285716e+30,-4.3854731827599994e+32,-5.894073600000001e+29,-3.3338375e+27,7,,-6.13966e+30
All Campuses,, , ,2024,1,6,3,-6.1881725e+30,0.29,1515.29,8.28,-2.1114923290495e+28,-3.8598725968750003e+27,-1.7680492857142857e+30,-4.420124982335e+32,-1.689185447325e+29,1523,380550,145,694,173385,66,-1.7680492857142857e+30,-4.4201249823350004e+32,-5.9406456e+29,-3.3601775e+27,7,,-6.1881725e+30
All Campuses,, , ,2024,1,6,4,-5.60498e+30,0.28,1563.56,8.73,-1.9124987667160001e+28,-3.496106275e+27,-1.601422857142857e+30,-4.00355874428e+32,-1.5299913906e+29,1571,392672,150,731,182798,70,-1.6014228571428574e+30,-4.00355874428e+32,-5.3807808e+29,-3.0435025e+27,7,,-5.60498e+30
All Campuses,, , ,2024,1,6,5,-2.67402297e+30,0.33,1703.2,9.28,-9.12414608490174e+27,-1.6679218275375e+27,-7.64006562857143e+29,-1.91001717114942e+32,-7.299280501209e+28,1711,427741,164,777,194117,74,-7.640065628571428e+29,-1.91001717114942e+32,-2.5670620512e+29,-1.451994205e+27,7,,-2.67402297e+30
All Campuses,, , ,2024,1,6,6,-8.896247808092499e+27,0.35,1984.49,10.1,-3.0355260788400356e+25,-5.549034570297696e+24,-2.541785088026428e+27,-6.354465261851159e+29,-2.4284087641750093e+26,1994,498385,191,846,211443,81,-2.541785088026429e+27,-6.354465261851159e+29,-8.5403978957688e+26,-4.830673825795e+24,7,,-8.896247808092499e+27
All Campuses,, , ,2024,1,6,7,-1.4417662499999999e+22,5.24,1983.44,9.82,-49195111758075000000,-8993016984374999000,-4.1193321428571427e+21,-1.0298334476475e+24,-393558933262499900000,1993,498120,190,822,205454,79,-4.1193321428571427e+21,-1.0298334476475e+24,-1.3840956e+21,-7828797500000000000,7,,-1.4417662499999999e+22
All Campuses,, , ,2024,1,6,8,-7.5785825e+23,442.54,1951.12,10.07,-2.5859199648715e+21,-472714083437500100000,-2.165309285714286e+23,-5.4132753795950005e+25,-2.068725665025e+22,1961,490004,187,843,210676,81,-2.165309285714286e+23,-5.413275379595001e+25,-7.2754392e+22,-411517425000000000000,7,,-7.5785825e+23
All Campuses,, , ,2024,1,6,9,-1.416230625e+26,2487.77,2006.12,9.27,-4.83237999724875e+23,-8.833738523437502e+22,-4.046373214285714e+25,-1.0115937082087501e+28,-3.8658847370625e+24,2016,503816,193,776,194065,74,-4.046373214285714e+25,-1.01159370820875e+28,-1.3595814e+25,-7.690118499999998e+22,7,,-1.416230625e+26
All Campuses,, , ,2024,1,6,10,-1.8400638724999997e+29,4592.07,2069.24,8.8,-6.278559222039895e+26,-1.1477398404718749e+26,-5.257325349999999e+28,-1.314331863232535e+31,-5.022822352763249e+27,2079,519668,199,737,184086,70,-5.25732535e+28,-1.314331863232535e+31,-1.7664613176e+28,-9.991557649999999e+25,7,,-1.8400638724999997e+29
All Campuses,, , ,2024,1,6,11,-1.076781925e+32,5750.43,2177.92,8.34,-3.6741328311333504e+29,-6.7164272571874995e+28,-3.0765197857142855e+31,-7.691302540805499e+33,-2.9392916206724994e+30,2188,546963,209,699,174602,67,-3.0765197857142855e+31,-7.6913025408055e+33,-1.033710648e+31,-5.8469212500000005e+28,7,,-1.076781925e+32
All Campuses,, , ,2024,1,6,12,-1.319678e+33,5824.3,2356.75,8.21,-4.502928730276e+30,-8.231491525000001e+29,-3.770508571428572e+32,-9.426275199080001e+34,-3.6023250366000002e+31,2368,591873,226,688,171864,66,-3.770508571428572e+32,-9.426275199080001e+34,-1.2668908800000001e+32,-7.16585525e+29,7,,-1.319678e+33
All Campuses,, , ,2024,1,6,13,-1.52244925e+33,5579.43,2451.55,7.96,-5.1948130287935e+30,-9.496277196875e+29,-4.349855e+32,-1.0874641849855e+35,-4.155829717725e+31,2463,615683,235,667,166644,64,-4.3498550000000004e+32,-1.0874641849855e+35,-1.4615512800000001e+32,-8.266905000000001e+29,7,,-1.52244925e+33
All Campuses,, , ,2024,1,6,14,-1.6018875e+32,5088.38,2502.68,8.02,-5.465867618025e+29,-9.991773281250001e+28,-4.576821428571428e+31,-1.144205814825e+34,-4.3726723087499993e+30,2515,628524,240,671,167802,64,-4.576821428571428e+31,-1.144205814825e+34,-1.5378119999999998e+31,-8.69826e+28,7,,-1.6018875e+32
All Campuses,, , ,2024,1,6,15,-9.6682125e+30,3853.73,2546.13,7.85,-3.2989313936174997e+28,-6.030547546875e+27,-2.762346428571429e+30,-6.905868833775e+32,-2.639131966125e+29,2558,639436,244,657,164281,63,-2.762346428571428e+30,-6.905868833775e+32,-9.281484e+29,-5.24984625e+27,7,,-9.6682125e+30
All Campuses,, , ,2024,1,6,16,-5.4841075e+28,1616.06,2587.28,8.03,-1.8712553533265e+26,-3.4207120531250007e+25,-1.566887857142857e+28,-3.917221209745e+30,-1.496996824275e+27,2600,649770,248,672,167977,64,-1.566887857142857e+28,-3.917221209745e+30,-5.2647432e+27,-2.97786875e+25,7,,-5.4841075e+28
All Campuses,, , ,2024,1,6,17,-2.1146082500000002e+29,172.59,2471.9,7.89,-7.2153436233715e+26,-1.3189868959375002e+26,-6.041737857142857e+28,-1.5104350684595002e+31,-5.772246140025e+27,2484,620792,237,661,165193,63,-6.041737857142857e+28,-1.5104350684595e+31,-2.03002392e+28,-1.1482312500000001e+26,7,,-2.1146082500000002e+29
All Campuses,, , ,2024,1,6,18,-1.7812925e+29,4.84,2405.54,8.09,-6.078022953535001e+26,-1.111081196875e+26,-5.089407142857143e+28,-1.272352294655e+31,-4.8623941372499995e+27,2417,604127,231,678,169395,65,-5.089407142857143e+28,-1.2723522946550002e+31,-1.7100408e+28,-9.6724225e+25,7,,-1.7812925e+29
All Campuses,, , ,2024,1,6,19,-2.4467625e+29,0.32,2348.2,8.23,-8.348701090275e+26,-1.526168109375e+26,-6.99075e+28,-1.7476881990750003e+31,-6.67892759625e+27,2360,589726,225,689,172155,66,-6.99075e+28,-1.747688199075e+31,-2.348892e+28,-1.328595e+26,7,,-2.4467625e+29
All Campuses,, , ,2024,1,6,20,-1.1285785e+29,0.34,2333.21,8.08,-3.850870100147e+26,-7.03950839375e+25,-3.22451e+28,-8.061278224510001e+30,-3.08068073145e+27,2344,585962,224,676,169026,65,-3.22451e+28,-8.061278224510001e+30,-1.08343536e+28,-6.12818e+25,7,,-1.1285785e+29
All Campuses,, , ,2024,1,6,21,-1.13581325e+30,0.27,2168.76,8.36,-3.8755560944815e+27,-7.084635146875001e+26,-3.245180714285714e+29,-8.112955030895e+31,-3.1004294285249996e+28,2179,544662,208,700,174894,67,-3.245180714285714e+29,-8.112955030895e+31,-1.0903807199999998e+29,-6.1674615e+26,7,,-1.13581325e+30
All Campuses,, , ,2024,1,6,22,-3.2194274999999995e+30,0.28,2018.83,7.9399999999999995,-1.0985143788705001e+28,-2.0081179031250001e+27,-9.198364285714284e+29,-2.2995919912649996e+32,-8.788071246749999e+28,2029,507008,194,665,166110,63,-9.198364285714287e+29,-2.299591991265e+32,-3.0906504e+29,-1.7481507500000002e+27,7,,-3.2194274999999995e+30
All Campuses,, , ,2024,1,6,23,-3.6965925e+30,0.28,1879.9,7.85,-1.2613298526135e+28,-2.305749571875e+27,-1.0561692857142856e+30,-2.640424270455e+32,-1.0090588547249998e+29,1889,472119,180,657,164249,63,-1.0561692857142856e+30,-2.640424270455e+32,-3.5487288e+29,-2.0072499999999998e+27,7,,-3.6965925e+30
All Campuses,, , ,2024,1,7,0,-4.1400025000000003e+30,0.32,1781.56,7.8100000000000005,-1.4126276410355e+28,-2.582326559375e+27,-1.1828578571428572e+30,-2.9571458257150003e+32,-1.130096482425e+29,1790,447421,171,654,163424,62,-1.1828578571428572e+30,-2.9571458257150003e+32,-3.9744024e+29,-2.24802e+27,1,,-4.1400025000000003e+30
All Campuses,, , ,2024,1,7,1,-3.4688099999999995e+30,0.3,1721.9,7.86,-1.183607229102e+28,-2.1636702375000002e+27,-9.910885714285713e+29,-2.4777224196599998e+32,-9.468810656999998e+28,1730,432438,165,658,164426,63,-9.910885714285714e+29,-2.4777224196599998e+32,-3.3300576e+29,-1.883565e+27,1,,-3.4688099999999995e+30
All Campuses,, , ,2024,1,7,2,-3.4714325e+30,0.3,1678.58,8.04,-1.1845020633415e+28,-2.165306021875e+27,-9.918378571428571e+29,-2.479595634695e+32,-9.47596929525e+28,1687,421558,161,673,168259,64,-9.918378571428572e+29,-2.479595634695e+32,-3.332575200000001e+29,-1.9256e+27,1,,-3.4714325e+30
All Campuses,, , ,2024,1,7,3,-3.478035e+30,0.34,1676.37,8.09,-1.186754930097e+28,-2.1694243312500002e+27,-9.937242857142857e+29,-2.48431170801e+32,-9.4939921395e+28,1684,421004,161,678,169366,65,-9.937242857142858e+29,-2.4843117080100002e+32,-3.3389136e+29,-1.8885725e+27,1,,-3.478035e+30
All Campuses,, , ,2024,1,7,4,-2.9839525e+30,0.31,1681.65,8.24,-1.0181669651255e+28,-1.8612403718750004e+27,-8.525578571428572e+29,-2.1313954954150003e+32,-8.14529513925e+28,1690,422331,161,690,172388,66,-8.525578571428572e+29,-2.1313954954150003e+32,-2.8645944000000004e+29,-1.620285e+27,1,,-2.9839525e+30
All Campuses,, , ,2024,1,7,5,-1.50186585e+30,0.32,1762.02,8.42,-5.1245795451507e+27,-9.367888239375e+26,-4.291045285714285e+29,-1.0727617505330999e+32,-4.099643210745e+28,1771,442513,169,705,176154,67,-4.291045285714286e+29,-1.0727617505331e+32,-1.441791216e+29,-8.15512875e+26,1,,-1.50186585e+30
All Campuses,, , ,2024,1,7,6,-1.24158277929105e+29,0.34,1820.59,8.91,-4.236456747695722e+26,-7.744372585827925e+25,-3.5473793694030003e+28,-8.86845197088687e+30,-3.3891485126307794e+27,1829,457224,175,746,186503,71,-3.5473793694030003e+28,-8.868451970886871e+30,-1.1919194681194082e+28,-6.74180690905025e+25,1,,-1.24158277929105e+29
All Campuses,, , ,2024,1,7,7,-1.63357915e+24,2.31,1873.21,8.93,-5.5740040280393e+21,-1.0189449948124999e+21,-4.667369e+23,-1.1668427167369e+26,-4.459181005755e+22,1882,470438,180,748,186887,71,-4.6673690000000006e+23,-1.1668427167369e+26,-1.568235984e+23,-887034274999999900000,1,,-1.63357915e+24
All Campuses,, , ,2024,1,7,8,-1.43195125e+24,24.29,2083.04,8.81,-4.8860210020775e+21,-893179592187500000000,-4.091289285714286e+23,-1.0228227305575e+26,-3.908797327125e+22,2093,523135,200,738,184444,71,-4.091289285714286e+23,-1.0228227305575e+26,-1.3746732e+23,-777548499999999900000,1,,-1.43195125e+24
All Campuses,, , ,2024,1,7,9,-1.89455825e+25,197.56,2172.75,9.52,-6.4645017762714995e+22,-1.1817307084374999e+22,-5.413023571428572e+24,-1.3532564341595e+27,-5.171575655025e+23,2183,545665,209,798,199336,76,-5.413023571428572e+24,-1.3532564341595e+27,-1.81877592e+24,-1.0287453e+22,1,,-1.89455825e+25
All Campuses,, , ,2024,1,7,10,-7.6631725e+25,354.81,2286.37,9.04,-2.6147832740495e+23,-4.779903846875e+22,-2.189477857142857e+25,-5.473696832335e+27,-2.091816197325e+24,2297,574199,219,757,189105,72,-2.1894778571428574e+25,-5.473696832334999e+27,-7.356645600000001e+24,-4.16109675e+22,1,,-7.6631725e+25
All Campuses,, , ,2024,1,7,11,-4.632195e+25,506.92,2237.71,9.23,-1.580570711169e+23,-2.88933163125e+22,-1.3234842857142858e+25,-3.30871203777e+27,-1.26445026915e+24,2248,561978,215,773,193115,74,-1.3234842857142856e+25,-3.30871203777e+27,-4.4469072000000004e+24,-2.62452225e+22,1,,-4.632195e+25
All Campuses,, , ,2024,1,7,12,-4.6669749999999994e+26,1489.37,2199.06,9.42,-1.5924381410449998e+24,-2.9110256562500002e+23,-1.3334214285714285e+26,-3.33355490485e+28,-1.2739441657499997e+25,2210,552271,211,789,197168,75,-1.3334214285714287e+26,-3.33355490485e+28,-4.4802960000000005e+25,-2.5341675e+23,1,,-4.6669749999999994e+26
All Campuses,, , ,2024,1,7,13,-2.5006000080562853e+36,1768.48,2127.76,9.22,-8.532402312689189e+33,-1.559749255025108e+33,-7.144571451589386e+35,-1.7861435773544918e+38,-6.825887841991242e+34,2138,534365,204,772,193035,74,-7.144571451589385e+35,-1.7861435773544918e+38,-2.4005760077340337e+35,-1.35783000437456e+33,1,,-2.5006000080562853e+36
All Campuses,, , ,2024,1,7,14,-2.0653791113200002e+34,3726.54,2146.72,8.47,-7.047366811657648e+31,-1.28828022068585e+31,-5.9010831752e+33,-1.4752713839083177e+36,-5.637865360170204e+32,2157,539127,206,710,177366,68,-5.901083175199999e+33,-1.4752713839083177e+36,-1.9827639468672e+33,-1.1214999474375e+31,1,,-2.0653791113200002e+34
All Campuses,, , ,2024,1,7,15,-3.396165e+33,4232.65,2356.09,8.52,-1.1588197235429998e+31,-2.1183579187500002e+30,-9.703328571428572e+32,-2.4258331131900002e+35,-9.2705116005e+31,2367,591707,226,713,178309,68,-9.70332857142857e+32,-2.4258331131900002e+35,-3.2603184e+32,-1.844119e+30,1,,-3.396165e+33
All Campuses,, , ,2024,1,7,16,-7.741182525e+31,1657.86,2385.4,8.47,-2.6414014023218548e+29,-4.82856259996875e+28,-2.2117664357142856e+31,-5.52941830105215e+33,-2.1131105938492497e+30,2397,599070,229,709,177247,68,-2.2117664357142856e+31,-5.52941830105215e+33,-7.431535224000001e+30,-4.203466625e+28,1,,-7.741182525e+31
All Campuses,, , ,2024,1,7,17,-1.0821645e+30,110.18,2327.13,8.77,-3.6924989413589995e+27,-6.75000106875e+26,-3.0918985714285712e+29,-7.72974952047e+31,-2.9539844356499995e+28,2338,584436,223,735,183582,70,-3.0918985714285712e+29,-7.729749520469999e+31,-1.03887792e+29,-5.876159999999999e+26,1,,-1.0821645e+30
All Campuses,, , ,2024,1,7,18,-8.456645000000001e+29,4.85,2236.92,9.47,-2.885527358359e+27,-5.27483231875e+26,-2.416184285714286e+29,-6.040463130470001e+31,-2.30841038565e+28,2248,561781,215,793,198180,76,-2.4161842857142855e+29,-6.04046313047e+31,-8.1183792e+28,-4.5919625e+26,1,,-8.456645000000001e+29
All Campuses,, , ,2024,1,7,19,-1.1180335e+30,0.41,2210.56,8.97,-3.814889062757e+27,-6.973733956250001e+26,-3.194381428571429e+29,-7.985956765810001e+31,-3.0518960449499997e+28,2221,555160,212,751,187749,72,-3.194381428571429e+29,-7.985956765810001e+31,-1.07331216e+29,-6.0709124999999996e+26,1,,-1.1180335e+30
All Campuses,, , ,2024,1,7,20,-1.255019e+30,0.36,2202.06,8.85,-4.2823030406979997e+27,-7.8281810125e+26,-3.5857685714285716e+29,-8.96442501434e+31,-3.4258253643e+28,2213,553026,211,741,185162,71,-3.5857685714285716e+29,-8.96442501434e+31,-1.20481824e+29,-6.8147525e+26,1,,-1.255019e+30
All Campuses,, , ,2024,1,7,21,-1.4350374999999998e+30,0.38,2045.6,9.53,-4.8965517253250004e+27,-8.95104640625e+26,-4.100107142857142e+29,-1.0250271957249998e+32,-3.917221863749999e+28,2055,513732,196,798,199497,76,-4.1001071428571426e+29,-1.0250271957250002e+32,-1.377636e+29,-7.792257499999999e+26,1,,-1.4350374999999998e+30
All Campuses,, , ,2024,1,7,22,-3.1599250000000003e+30,0.4,1734.45,9.59,-1.078211280935e+28,-1.97100321875e+27,-9.028357142857144e+29,-2.2570901885500005e+32,-8.6256472725e+28,1743,435591,167,803,200718,77,-9.028357142857143e+29,-2.25709018855e+32,-3.0335279999999997e+29,-1.7158377499999998e+27,1,,-3.1599250000000003e+30
All Campuses,, , ,2024,1,7,23,-2.515918e+30,0.37,1581.96,9.14,-8.584669476356e+27,-1.5693038525000001e+27,-7.188337142857144e+29,-1.7970850045480002e+32,-6.8677013645999995e+28,1590,397294,152,765,191245,73,-7.188337142857142e+29,-1.797085004548e+32,-2.41528128e+29,-1.366141875e+27,1,,-2.515918e+30
All Campuses,, , ,2024,1,8,0,-1.1974375e+30,0.35,1543.26,9.31,-4.0858267861250003e+27,-7.46901640625e+26,-3.42125e+29,-8.55312842125e+31,-3.26864514375e+28,1551,387575,148,780,194889,74,-3.42125e+29,-8.55312842125e+31,-1.14954e+29,-6.50209e+26,2,,-1.1974375e+30
All Campuses,, , ,2024,1,8,1,-7.740242500000001e+29,0.37,1479.68,9.17,-2.6410806524435e+27,-4.8279762593750005e+26,-2.2114978571428576e+29,-5.528746854355001e+31,-2.1128539952250003e+28,1487,371608,142,768,191840,73,-2.2114978571428572e+29,-5.528746854355e+31,-7.4306328e+28,-4.2029525e+26,2,,-7.740242500000001e+29
All Campuses,, , ,2024,1,8,2,-1.34892575e+30,0.37,1413.62,9.46,-4.6027262064565e+27,-8.413924365625001e+26,-3.8540735714285714e+29,-9.635187782645e+31,-3.682162619775e+28,1420,355016,136,792,197900,76,-3.8540735714285714e+29,-9.635187782645e+31,-1.2949687200000001e+29,-7.32467e+26,2,,-1.34892575e+30
All Campuses,, , ,2024,1,8,3,-1.76407075e+30,0.37,1410.76,10.02,-6.0192598970465e+27,-1.1003391303125001e+27,-5.040202142857143e+29,-1.2600510397345001e+32,-4.815383926275e+28,1418,354298,135,839,209667,80,-5.040202142857143e+29,-1.2600510397345e+32,-1.69350792e+29,-9.578917499999999e+26,2,,-1.76407075e+30
All Campuses,, , ,2024,1,8,4,-1.8146677099375e+30,0.38,1454.91,10.58,-6.19190390912156e+27,-1.1318989840735154e+27,-5.184764885535714e+29,-1.2961917398604171e+32,-4.953498447816393e+28,1462,365385,140,886,221399,85,-5.184764885535714e+29,-1.2961917398604171e+32,-1.7420810015399998e+29,-9.85364244237e+26,2,,-1.8146677099375e+30
